"No.","Time","Source","Destination","Protocol","Length","Info"
"95","170.026218894","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"96","172.028626411","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"97","174.031036276","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"98","176.033444299","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"99","178.025806643","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"100","180.028199458","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"101","182.030599230","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"102","184.033012594","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"103","186.035408122","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"104","188.027808673","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"105","190.030216508","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"106","192.032622570","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"107","194.035018616","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"108","196.027409837","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
