"No.","Time","Source","Destination","Protocol","Length","Info"
"105","186.185114257","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"106","186.460531220","0.0.0.0","255.255.255.255","MNDP","159","5678  >  5678 Len=117"
"107","186.460570541","Routerbo_1c:8e:19","CDP/VTP/DTP/PAgP/UDLD","CDP","93","Device ID: MikroTik  Port ID: bridge50  "
"108","186.460620198","Routerbo_1c:8e:19","LLDP_Multicast","LLDP","110","TTL = 120 System Name = MikroTik System Description = MikroTik RouterOS 6.43.16 (long-term) CRS326-24G-2S+ "
"109","188.187333807","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"110","190.189542152","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"111","192.191750887","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"112","194.194070291","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"113","196.196415924","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"114","198.198482440","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"115","200.200822564","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
