"No.","Time","Source","Destination","Protocol","Length","Info"
"65","26.698584554","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=23/5888, ttl=64 (reply in 66)"
"66","26.698902962","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=23/5888, ttl=63 (request in 65)"
"67","27.722573601","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=24/6144, ttl=64 (reply in 68)"
"68","27.722859742","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=24/6144, ttl=63 (request in 67)"
"69","28.018578238","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"70","28.746585209","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=25/6400, ttl=64 (reply in 71)"
"71","28.746863738","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=25/6400, ttl=63 (request in 70)"
"72","29.770587252","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=26/6656, ttl=64 (reply in 73)"
"73","29.770867876","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=26/6656, ttl=63 (request in 72)"
"74","30.010466117","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"75","30.794586922","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=27/6912, ttl=64 (reply in 76)"
"76","30.794872086","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=27/6912, ttl=63 (request in 75)"
"77","31.818583802","172.16.60.1","172.16.61.254","ICMP","98","Echo (ping) request  id=0x0ec0, seq=28/7168, ttl=64 (reply in 78)"
"78","31.818904375","172.16.61.254","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0ec0, seq=28/7168, ttl=63 (request in 77)"
