"No.","Time","Source","Destination","Protocol","Length","Info"
"114","134.583053128","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=18/4608, ttl=64 (request in 113)"
"115","135.606938986","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=19/4864, ttl=63 (reply in 116)"
"116","135.607051920","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=19/4864, ttl=64 (request in 115)"
"117","136.146015918","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"118","136.630946578","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=20/5120, ttl=63 (reply in 119)"
"119","136.631060210","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=20/5120, ttl=64 (request in 118)"
"120","137.654965974","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=21/5376, ttl=63 (reply in 121)"
"121","137.655081351","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=21/5376, ttl=64 (request in 120)"
"122","138.148274026","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"123","138.678966093","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=22/5632, ttl=63 (reply in 124)"
"124","138.679108639","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=22/5632, ttl=64 (request in 123)"
"125","139.702991843","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=23/5888, ttl=63 (reply in 126)"
"126","139.703108059","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=23/5888, ttl=64 (request in 125)"
"127","140.149817449","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"128","140.727003766","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=24/6144, ttl=63 (reply in 129)"
"129","140.727121518","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=24/6144, ttl=64 (request in 128)"
"130","141.751008215","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=25/6400, ttl=63 (reply in 131)"
"131","141.751121916","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=25/6400, ttl=64 (request in 130)"
"132","142.152061938","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"133","142.775011547","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=26/6656, ttl=63 (reply in 134)"
"134","142.775124550","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=26/6656, ttl=64 (request in 133)"
"135","143.799022980","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=27/6912, ttl=63 (reply in 136)"
"136","143.799163710","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=27/6912, ttl=64 (request in 135)"
"137","144.154315926","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"138","146.156568308","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"139","148.158826835","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"140","150.161081242","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"141","152.163335579","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"142","154.165590684","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"143","156.167839294","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
